,SMILES,Experimental LogP,Predicted LogP,Deviation
1021,O=C(Oc1cccc([N+](=O)[O-])c1)N1CCCCC1,2.48,2.04,0.44
1022,Cc1nc(N2CCN(c3ccccc3F)CC2)nc(O)c1C,3.65,3.15,0.5
1023,COc1ccc(C(=S)N2CCN(c3ccccc3Cl)CC2)cc1OC,4.19,4.73,-0.54
1024,CN1CCc2cc(Br)c(O)cc2[C@@H](c2ccccc2)C1,3.6,3.94,-0.34
1025,Cn1cc(S(=O)(=O)NCc2cccs2)c(=O)n(C)c1=O,0.12,0.31,-0.19
1026,O=C1CCC(c2ccccc2)=NN1c1nc2ccccc2s1,3.71,3.86,-0.15
1027,Cn1c(=O)c2c(nc(Oc3ccccc3)n2C)n(C)c1=O,1.64,1.79,-0.15
1028,Cc1ccc2c(C)nc(Nc3ncc4c(n3)CCCC4=O)nc2c1,3.13,3.69,-0.56
1029,Cc1nc(-c2ccc(Cl)cc2)sc1CCNC(=O)c1ccco1,3.67,4.07,-0.4
1030,COc1ccc(CCNCc2ccc3c(c2)n(C)c(=O)n3C)cc1OC,2.49,2.57,-0.08
1031,COc1ccc2c(c1)CCc1sc(NC(=O)c3ccc(Br)cc3)nc1-2,5.75,5.52,0.23
1032,Cc1ccc(-c2nc3cccc(C)n3c2Nc2ccc3c(c2)OCCO3)cc1,4.55,4.78,-0.23
1033,O=C(NCc1ccccn1)C(=O)Nc1nccs1,0.52,0.54,-0.02
1034,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)Oc1cccc2ccccc12,2.91,2.17,0.74
1035,CNCc1ccc(-c2cc(Cl)cc(Cl)c2)o1,3.37,3.38,-0.01
