CompoundID,ChemOntID,ClassifiedResults
Q10034623-27,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-27,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-27,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-27,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-27,NotAvailable,"Substituents: [""Pyrrolopyrazine"", ""Aryl-aldehyde"", ""N-methylpyrrole"", ""Pyrazine"", ""Substituted pyrrole"", ""Pyrrole"", ""Heteroaromatic compound"", ""Vinylogous amide"", ""Azacycle"", ""Aldehyde"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organopnictogen compound"", ""Organic oxygen compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034623-27,NotAvailable,External_descriptors: []
Q10034623-27,NotAvailable,"Ancestors: [""Aldehydes"", ""Aryl-aldehydes"", ""Azacyclic compounds"", ""Carbonyl compounds"", ""Chemical entities"", ""Diazines"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""N-methylpyrroles"", ""N-substituted pyrroles"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Pyrazines"", ""Pyrroles"", ""Pyrrolopyrazines"", ""Substituted pyrroles"", ""Vinylogous amides""]"
Q10034623-27,NotAvailable,"predicted_chebi_terms: [""arenecarbaldehyde (CHEBI:33855)"", ""pyrazines (CHEBI:38314)"", ""pyrroles (CHEBI:26455)"", ""enone (CHEBI:51689)"", ""enamine (CHEBI:47989)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""pyrrolopyrazine (CHEBI:48337)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""carbonyl compound (CHEBI:36586)"", ""aldehyde (CHEBI:17478)"", ""organic heterocyclic compound (CHEBI:24532)"", ""diazines (CHEBI:38313)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034623-27,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-27,NotAvailable,Classification_version: 2.1
Q10034623-28,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-28,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-28,CHEMONTID:0000436,Class: Azoles
Q10034623-28,CHEMONTID:0000078,Subclass: Imidazoles
Q10034623-28,CHEMONTID:0002310,Intermediate_nodes: Substituted imidazoles
Q10034623-28,CHEMONTID:0002327,Direct_parent: Phenylimidazoles
Q10034623-28,CHEMONTID:0002630,"alternative_parents: 1,2,5-trisubstituted imidazoles"
Q10034623-28,CHEMONTID:0002311,alternative_parents: N-substituted imidazoles
Q10034623-28,CHEMONTID:0002279,alternative_parents: Benzene and substituted derivatives
Q10034623-28,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-28,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-28,CHEMONTID:0000286,alternative_parents: Primary alcohols
Q10034623-28,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-28,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-28,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-28,CHEMONTID:0003073,alternative_parents: Aromatic alcohols
Q10034623-28,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034623-28,NotAvailable,"Substituents: [""2-phenylimidazole"", ""1,2,5-trisubstituted-imidazole"", ""Trisubstituted imidazole"", ""Monocyclic benzene moiety"", ""N-substituted imidazole"", ""Benzenoid"", ""Heteroaromatic compound"", ""Azacycle"", ""Aromatic alcohol"", ""Organopnictogen compound"", ""Primary alcohol"", ""Organic oxygen compound"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Alcohol"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Aromatic heteromonocyclic compound""]"
Q10034623-28,NotAvailable,External_descriptors: []
Q10034623-28,NotAvailable,"Ancestors: [""1,2,5-trisubstituted imidazoles"", ""Alcohols and polyols"", ""Aromatic alcohols"", ""Azacyclic compounds"", ""Azoles"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidazoles"", ""N-substituted imidazoles"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenylimidazoles"", ""Primary alcohols"", ""Substituted imidazoles"", ""Trisubstituted imidazoles""]"
Q10034623-28,NotAvailable,"predicted_chebi_terms: [""imidazoles (CHEBI:24780)"", ""benzenes (CHEBI:22712)"", ""organic aromatic compound (CHEBI:33659)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""primary alcohol (CHEBI:15734)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic molecule (CHEBI:72695)"", ""aromatic alcohol (CHEBI:33854)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""azole (CHEBI:68452)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034623-28,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-28,NotAvailable,Classification_version: 2.1
Q10034623-29,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-29,CHEMONTID:0002448,Superclass: Benzenoids
Q10034623-29,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034623-29,CHEMONTID:0000176,Subclass: Benzoic acids and derivatives
Q10034623-29,CHEMONTID:0002344,Intermediate_nodes: Methoxybenzoic acids and derivatives
Q10034623-29,CHEMONTID:0002346,Direct_parent: P-methoxybenzoic acids and derivatives
Q10034623-29,CHEMONTID:0001350,alternative_parents: Benzoic acid esters
Q10034623-29,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
Q10034623-29,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034623-29,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
Q10034623-29,CHEMONTID:0000321,alternative_parents: Benzoyl derivatives
Q10034623-29,CHEMONTID:0001160,alternative_parents: Pyridinones
Q10034623-29,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034623-29,CHEMONTID:0000367,alternative_parents: Dihydropyridines
Q10034623-29,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-29,CHEMONTID:0000160,alternative_parents: Lactams
Q10034623-29,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034623-29,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-29,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034623-29,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-29,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-29,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-29,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-29,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034623-29,NotAvailable,"Substituents: [""P-methoxybenzoic acid or derivatives"", ""Benzoate ester"", ""Anisole"", ""Phenoxy compound"", ""Benzoyl"", ""Phenol ether"", ""Methoxybenzene"", ""Alkyl aryl ether"", ""Dihydropyridine"", ""Pyridinone"", ""Pyridine"", ""Hydropyridine"", ""Heteroaromatic compound"", ""Carboxylic acid ester"", ""Lactam"", ""Azacycle"", ""Organoheterocyclic compound"", ""Carboxylic acid derivative"", ""Monocarboxylic acid or derivatives"", ""Ether"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Organopnictogen compound"", ""Organic oxygen compound"", ""Organic oxide"", ""Aromatic heteromonocyclic compound""]"
Q10034623-29,NotAvailable,External_descriptors: []
Q10034623-29,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Anisoles"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzoic acid esters"", ""Benzoic acids and derivatives"", ""Benzoyl derivatives"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Dihydropyridines"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydropyridines"", ""Lactams"", ""Methoxybenzenes"", ""Methoxybenzoic acids and derivatives"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""P-methoxybenzoic acids and derivatives"", ""Phenol ethers"", ""Phenoxy compounds"", ""Pyridines and derivatives"", ""Pyridinones""]"
Q10034623-29,NotAvailable,"predicted_chebi_terms: [""benzoate ester (CHEBI:36054)"", ""benzenes (CHEBI:22712)"", ""methoxybenzene (CHEBI:51683)"", ""carbonyl compound (CHEBI:36586)"", ""pyridone (CHEBI:38183)"", ""aromatic ether (CHEBI:35618)"", ""dihydropyridine (CHEBI:50075)"", ""organic aromatic compound (CHEBI:33659)"", ""lactam (CHEBI:24995)"", ""carboxylic ester (CHEBI:33308)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""organonitrogen compound (CHEBI:35352)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""methoxybenzoic acid (CHEBI:25238)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""pyridines (CHEBI:26421)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034623-29,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-29,NotAvailable,Classification_version: 2.1
Q10034623-30,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-30,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-30,CHEMONTID:0002566,Class: Isoquinolines and derivatives
Q10034623-30,CHEMONTID:0002566,Direct_parent: Isoquinolines and derivatives
Q10034623-30,CHEMONTID:0000089,alternative_parents: Pyridines and derivatives
Q10034623-30,CHEMONTID:0002448,alternative_parents: Benzenoids
Q10034623-30,CHEMONTID:0001030,alternative_parents: Aryl chlorides
Q10034623-30,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-30,CHEMONTID:0000362,alternative_parents: Nitriles
Q10034623-30,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-30,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-30,CHEMONTID:0001516,alternative_parents: Organochlorides
Q10034623-30,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-30,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-30,NotAvailable,"Substituents: [""Isoquinoline"", ""Aryl chloride"", ""Aryl halide"", ""Pyridine"", ""Benzenoid"", ""Heteroaromatic compound"", ""Carbonitrile"", ""Nitrile"", ""Azacycle"", ""Organohalogen compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organochloride"", ""Organonitrogen compound"", ""Organopnictogen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034623-30,NotAvailable,External_descriptors: []
Q10034623-30,NotAvailable,"Ancestors: [""Aryl chlorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Benzenoids"", ""Chemical entities"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Isoquinolines and derivatives"", ""Nitriles"", ""Organic compounds"", ""Organic cyanides"", ""Organic nitrogen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Pyridines and derivatives""]"
Q10034623-30,NotAvailable,"predicted_chebi_terms: [""pyridines (CHEBI:26421)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organochlorine compound (CHEBI:36683)"", ""organic aromatic compound (CHEBI:33659)"", ""nitrile (CHEBI:18379)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organic molecule (CHEBI:72695)"", ""isoquinolines (CHEBI:24922)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organohalogen compound (CHEBI:36684)"", ""haloarene (CHEBI:50887)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""cyanides (CHEBI:23424)""]"
Q10034623-30,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-30,NotAvailable,Classification_version: 2.1
Q10034623-31,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-31,CHEMONTID:0000012,Superclass: Lipids and lipid-like molecules
Q10034623-31,CHEMONTID:0003909,Class: Fatty Acyls
Q10034623-31,CHEMONTID:0000331,Subclass: Fatty amides
Q10034623-31,CHEMONTID:0001096,Direct_parent: N-acyl amines
Q10034623-31,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
Q10034623-31,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-31,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-31,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-31,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-31,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034623-31,NotAvailable,mMlecular_framework: Aliphatic acyclic compounds
Q10034623-31,NotAvailable,"Substituents: [""N-acyl-amine"", ""Tertiary carboxylic acid amide"", ""Carboxamide group"", ""Carboxylic acid derivative"", ""Organic nitrogen compound"", ""Organic oxygen compound"", ""Organopnictogen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Carbonyl group"", ""Aliphatic acyclic compound""]"
Q10034623-31,NotAvailable,External_descriptors: []
Q10034623-31,NotAvailable,"Ancestors: [""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Fatty Acyls"", ""Fatty amides"", ""Hydrocarbon derivatives"", ""Lipids and lipid-like molecules"", ""N-acyl amines"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Tertiary carboxylic acid amides""]"
Q10034623-31,NotAvailable,"predicted_chebi_terms: [""carboxamide (CHEBI:37622)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""organonitrogen compound (CHEBI:35352)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""fatty amide (CHEBI:29348)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""amide (CHEBI:32988)"", ""nitrogen molecular entity (CHEBI:51143)"", ""oxygen molecular entity (CHEBI:25806)"", ""lipid (CHEBI:18059)""]"
Q10034623-31,NotAvailable,"predicted_lipidmaps_terms: [""N-acyl amines (FA0802)"", ""Fatty Acyls (FA)"", ""Fatty amides (FA08)""]"
Q10034623-31,NotAvailable,Classification_version: 2.1
Q10034623-32,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-32,CHEMONTID:0002448,Superclass: Benzenoids
Q10034623-32,CHEMONTID:0002279,Class: Benzene and substituted derivatives
Q10034623-32,CHEMONTID:0000176,Subclass: Benzoic acids and derivatives
Q10034623-32,CHEMONTID:0001350,Direct_parent: Benzoic acid esters
Q10034623-32,CHEMONTID:0003099,alternative_parents: 3-halobenzoic acids and derivatives
Q10034623-32,CHEMONTID:0000321,alternative_parents: Benzoyl derivatives
Q10034623-32,CHEMONTID:0001160,alternative_parents: Pyridinones
Q10034623-32,CHEMONTID:0001099,alternative_parents: Chlorobenzenes
Q10034623-32,CHEMONTID:0000367,alternative_parents: Dihydropyridines
Q10034623-32,CHEMONTID:0001030,alternative_parents: Aryl chlorides
Q10034623-32,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-32,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034623-32,CHEMONTID:0000160,alternative_parents: Lactams
Q10034623-32,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-32,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
Q10034623-32,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-32,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-32,CHEMONTID:0001516,alternative_parents: Organochlorides
Q10034623-32,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
Q10034623-32,CHEMONTID:0000323,alternative_parents: Organooxygen compounds
Q10034623-32,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
Q10034623-32,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
Q10034623-32,NotAvailable,"Substituents: [""Benzoate ester"", ""Halobenzoic acid or derivatives"", ""3-halobenzoic acid or derivatives"", ""Benzoyl"", ""Chlorobenzene"", ""Dihydropyridine"", ""Pyridinone"", ""Halobenzene"", ""Aryl chloride"", ""Aryl halide"", ""Pyridine"", ""Hydropyridine"", ""Heteroaromatic compound"", ""Carboxylic acid ester"", ""Lactam"", ""Carboxylic acid derivative"", ""Azacycle"", ""Organoheterocyclic compound"", ""Monocarboxylic acid or derivatives"", ""Organooxygen compound"", ""Organic oxygen compound"", ""Organic nitrogen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organonitrogen compound"", ""Organochloride"", ""Organopnictogen compound"", ""Organohalogen compound"", ""Aromatic heteromonocyclic compound""]"
Q10034623-32,NotAvailable,External_descriptors: []
Q10034623-32,NotAvailable,"Ancestors: [""3-halobenzoic acids and derivatives"", ""Aryl chlorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Benzoic acid esters"", ""Benzoic acids and derivatives"", ""Benzoyl derivatives"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Chlorobenzenes"", ""Dihydropyridines"", ""Halobenzenes"", ""Halobenzoic acids and derivatives"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Hydropyridines"", ""Lactams"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organochlorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Pyridines and derivatives"", ""Pyridinones""]"
Q10034623-32,NotAvailable,"predicted_chebi_terms: [""carbonyl compound (CHEBI:36586)"", ""organohalogen compound (CHEBI:36684)"", ""pyridone (CHEBI:38183)"", ""organochlorine compound (CHEBI:36683)"", ""dihydropyridine (CHEBI:50075)"", ""organic aromatic compound (CHEBI:33659)"", ""carboxylic ester (CHEBI:33308)"", ""lactam (CHEBI:24995)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""organonitrogen compound (CHEBI:35352)"", ""organooxygen compound (CHEBI:36963)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""benzoate ester (CHEBI:36054)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organic heterocyclic compound (CHEBI:24532)"", ""pyridines (CHEBI:26421)"", ""haloarene (CHEBI:50887)"", ""oxygen molecular entity (CHEBI:25806)"", ""nitrogen molecular entity (CHEBI:51143)""]"
Q10034623-32,NotAvailable,predicted_lipidmaps_terms: []
Q10034623-32,NotAvailable,Classification_version: 2.1
Q10034623-33,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-33,CHEMONTID:0002448,Superclass: Benzenoids
Q10034623-33,CHEMONTID:0000023,Class: Naphthalenes
Q10034623-33,CHEMONTID:0000023,Direct_parent: Naphthalenes
Q10034623-33,CHEMONTID:0000346,alternative_parents: Dicarboxylic acids and derivatives
Q10034623-33,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
Q10034623-33,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-33,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-33,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
Q10034623-33,NotAvailable,mMlecular_framework: Aromatic homopolycyclic compounds
Q10034623-33,NotAvailable,"Substituents: [""Naphthalene"", ""Dicarboxylic acid or derivatives"", ""Carboxylic acid ester"", ""Carboxylic acid derivative"", ""Organic oxygen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Organooxygen compound"", ""Carbonyl group"", ""Aromatic homopolycyclic compound""]"
Q10034623-33,NotAvailable,External_descriptors: []
Q10034623-33,NotAvailable,"Ancestors: [""Benzenoids"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Dicarboxylic acids and derivatives"", ""Hydrocarbon derivatives"", ""Naphthalenes"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organooxygen compounds""]"
Q10034623-33,NotAvailable,"predicted_chebi_terms: [""dicarboxylic acid (CHEBI:35692)"", ""carboxylic ester (CHEBI:33308)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""naphthalenes (CHEBI:25477)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""benzenoid aromatic compound (CHEBI:33836)""]"
Q10034623-33,NotAvailable,"predicted_lipidmaps_terms: [""Dicarboxylic acids (FA0117)""]"
Q10034623-33,NotAvailable,Classification_version: 2.1
Q10034623-34,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-34,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
Q10034623-34,CHEMONTID:0001818,Class: Furopyrans
Q10034623-34,CHEMONTID:0001818,Direct_parent: Furopyrans
Q10034623-34,CHEMONTID:0000301,alternative_parents: Benzofurans
Q10034623-34,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034623-34,CHEMONTID:0000481,alternative_parents: Pyranones and derivatives
Q10034623-34,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034623-34,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
Q10034623-34,CHEMONTID:0000076,alternative_parents: Furans
Q10034623-34,CHEMONTID:0000050,alternative_parents: Lactones
Q10034623-34,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034623-34,CHEMONTID:0003940,alternative_parents: Organic oxides
Q10034623-34,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-34,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
Q10034623-34,NotAvailable,"Substituents: [""Benzofuran"", ""Furopyran"", ""Anisole"", ""Alkyl aryl ether"", ""Pyranone"", ""Benzenoid"", ""Pyran"", ""Heteroaromatic compound"", ""Furan"", ""Lactone"", ""Ether"", ""Oxacycle"", ""Organic oxygen compound"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organooxygen compound"", ""Aromatic heteropolycyclic compound""]"
Q10034623-34,NotAvailable,External_descriptors: []
Q10034623-34,NotAvailable,"Ancestors: [""Alkyl aryl ethers"", ""Anisoles"", ""Benzenoids"", ""Benzofurans"", ""Chemical entities"", ""Ethers"", ""Furans"", ""Furopyrans"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Lactones"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Phenol ethers"", ""Pyranones and derivatives"", ""Pyrans""]"
Q10034623-34,NotAvailable,"predicted_chebi_terms: [""benzofurans (CHEBI:35259)"", ""methoxybenzene (CHEBI:51683)"", ""pyranone (CHEBI:37963)"", ""aromatic ether (CHEBI:35618)"", ""organic aromatic compound (CHEBI:33659)"", ""furans (CHEBI:24129)"", ""lactone (CHEBI:25000)"", ""oxacycle (CHEBI:38104)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""furopyran (CHEBI:74927)"", ""chemical entity (CHEBI:24431)"", ""organic heterocyclic compound (CHEBI:24532)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""pyrans (CHEBI:26407)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)""]"
Q10034623-34,NotAvailable,"predicted_lipidmaps_terms: [""Benzofuranoids (PK1310)""]"
Q10034623-34,NotAvailable,Classification_version: 2.1
Q10034623-35,CHEMONTID:0000000,Kingdom: Organic compounds
Q10034623-35,CHEMONTID:0001392,"Superclass: Lignans, neolignans and related compounds"
Q10034623-35,CHEMONTID:0001392,"Direct_parent: Lignans, neolignans and related compounds"
Q10034623-35,CHEMONTID:0001381,alternative_parents: Dibenzo-p-dioxins
Q10034623-35,CHEMONTID:0002463,alternative_parents: Diarylethers
Q10034623-35,CHEMONTID:0002955,alternative_parents: Tetrahydroisoquinolines
Q10034623-35,CHEMONTID:0000138,alternative_parents: Anisoles
Q10034623-35,CHEMONTID:0003899,alternative_parents: Aralkylamines
Q10034623-35,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
Q10034623-35,CHEMONTID:0002239,alternative_parents: Trialkylamines
Q10034623-35,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
Q10034623-35,CHEMONTID:0002228,alternative_parents: Dialkylamines
Q10034623-35,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
Q10034623-35,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
Q10034623-35,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
